0.8457,0.9846,0.1078,0.6837
0.8529,0.9858,0.1071,0.6832
0.8577,0.9859,0.1069,0.6872
0.8613,0.9859,0.108,0.6951
0.8647,0.9867,0.1098,0.7058
0.8695,0.9875,0.1105,0.703
0.8724,0.9885,0.1139,0.7126
0.8744,0.9884,0.1206,0.7184
0.8756,0.9888,0.1242,0.7211
0.8773,0.9887,0.134,0.7331
0.8796,0.9893,0.1446,0.7444
0.8812,0.99,0.1563,0.7586
0.8837,0.9908,0.1702,0.7738
0.8855,0.9907,0.194,0.794
0.8877,0.991,0.2227,0.814
0.8902,0.9908,0.2507,0.8335
0.8916,0.9908,0.2734,0.8463
0.8926,0.9913,0.3166,0.8663
0.8936,0.9915,0.3457,0.881
0.8949,0.9911,0.3821,0.8968
0.8959,0.9913,0.4158,0.9114
0.8969,0.9918,0.462,0.9265
0.8983,0.9924,0.4951,0.939
0.8999,0.9925,0.5312,0.9465
0.9022,0.9926,0.5673,0.9547
0.9024,0.9927,0.5929,0.9608
0.9034,0.9933,0.6294,0.9675
0.9043,0.9937,0.6602,0.9725
0.9046,0.9937,0.6925,0.976
0.9058,0.994,0.7239,0.9802
0.906,0.9941,0.745,0.9828
0.9063,0.9943,0.7739,0.9854
0.9069,0.9942,0.8003,0.9883
0.9076,0.9942,0.8238,0.9893
0.9074,0.9942,0.8479,0.991
0.9081,0.9941,0.8653,0.9921
