0.8512,0.988,0.9744,0.994
0.8504,0.9896,0.9742,0.9939
0.8544,0.9894,0.9742,0.9938
0.8578,0.9897,0.9744,0.9941
0.8603,0.9902,0.9744,0.9941
0.8629,0.9907,0.9743,0.9939
0.8652,0.991,0.9745,0.9938
0.8684,0.9912,0.9742,0.9938
0.8701,0.9911,0.974,0.9939
0.8718,0.9915,0.974,0.9938
0.8731,0.9918,0.974,0.9932
0.8749,0.9921,0.9741,0.9932
0.8764,0.9923,0.9741,0.9933
0.8766,0.9924,0.9741,0.9933
0.8781,0.9926,0.9742,0.9933
0.879,0.9927,0.9742,0.9935
0.8802,0.9929,0.9741,0.9934
0.8814,0.9932,0.9741,0.9937
0.8824,0.9936,0.9741,0.9937
0.8835,0.9936,0.9742,0.994
0.8838,0.9939,0.9742,0.994
0.8846,0.9942,0.9742,0.994
0.8857,0.9943,0.9743,0.9943
0.8872,0.9945,0.9741,0.9944
0.8879,0.9948,0.9742,0.9944
0.889,0.9947,0.974,0.9945
0.8896,0.9946,0.974,0.9946
0.8905,0.9947,0.9741,0.9947
0.8912,0.9947,0.9741,0.9949
0.8909,0.9948,0.9742,0.9949
0.8915,0.9949,0.9743,0.995
0.8921,0.9951,0.9743,0.995
0.8929,0.9951,0.9743,0.9948
0.8933,0.9951,0.9744,0.9948
0.8942,0.995,0.9743,0.9949
0.8943,0.9951,0.9742,0.9949
