0.7015,0.9679,0.6282,0.8127,0.6233784746970777,0.6395309882747069
0.778,0.981,0.6868,0.8627,0.6850899742930592,0.6927927927927928
0.8289,0.9884,0.7285,0.8978,0.7287972011099046,0.7270601987142022
0.8638,0.9925,0.7635,0.9227,0.7636026858068997,0.762848751835536
0.8826,0.9946,0.7882,0.9392,0.7875594833446635,0.793015332197615
0.8929,0.9955,0.8076,0.9512,0.8062493000335984,0.8188608776844071
0.9019,0.9959,0.8212,0.9587,0.819935691318328,0.8328236493374108
0.9053,0.9962,0.8321,0.9633,0.83066386833094,0.8458289334741288
0.9076,0.9966,0.8396,0.9679,0.8381445570736007,0.8538961038961039
0.9089,0.9966,0.8476,0.9716,0.8466277918362857,0.8572996706915478
0.418,0.8572,0.779,0.8568,0.7748803827751196,0.7819587628865979
0.551,0.9163,0.7937,0.8774,0.79491833030853,0.7922048997772828
0.6763,0.9574,0.8054,0.8963,0.8054117994972645,0.8053753475440223
0.7702,0.9776,0.8159,0.9124,0.8149831212672033,0.8189730200174065
0.8302,0.9882,0.8236,0.9291,0.8231751385208383,0.8256772673733804
0.8673,0.9928,0.8303,0.9408,0.8301625735039778,0.8311981914091937
0.8882,0.9958,0.8341,0.9527,0.8337086241837424,0.8372093023255814
0.8985,0.9963,0.8387,0.9621,0.8370617696160267,0.8532019704433498
0.9062,0.9963,0.843,0.9677,0.8413153829176783,0.8592750533049041
0.9089,0.9966,0.8476,0.9716,0.8466277918362857,0.8572996706915478
0.8612,0.9932,0.822,0.9522,0.8200185787273572,0.8342939481268011
0.8732,0.9939,0.8247,0.955,0.8231791113147046,0.8351735015772871
0.8845,0.9953,0.8277,0.9589,0.8263425664217072,0.8380952380952381
0.8921,0.9961,0.8304,0.9611,0.8290550386727945,0.8415199258572753
0.8967,0.9963,0.8333,0.9632,0.8312702130032341,0.850919651500484
0.9025,0.9965,0.8361,0.9664,0.8343490304709141,0.8523076923076923
0.9052,0.9967,0.8388,0.9678,0.8370525850640742,0.8554852320675106
0.9075,0.9966,0.8424,0.97,0.8409917355371901,0.8562162162162162
0.9077,0.9965,0.8445,0.9719,0.8431199735595462,0.8580715059588299
0.9089,0.9966,0.8476,0.9716,0.8466277918362857,0.8572996706915478
0.1093,0.5122,0.0004,0.0082,0.0036596523330283625,0.0
0.1459,0.5586,0.0025,0.0837,0.010966415352981495,0.001053740779768177
0.239,0.7277,0.1049,0.6639,0.09414225941422594,0.10827858081471747
0.4649,0.9068,0.5335,0.8476,0.504839750483975,0.5584002990095309
0.7187,0.9722,0.6839,0.9078,0.6712119103937665,0.7163170991823676
0.8361,0.9886,0.7391,0.9353,0.7308934337997847,0.7809640024405126
0.8835,0.9934,0.7735,0.9503,0.7689869835880022,0.8077253218884121
0.9025,0.9955,0.8036,0.9607,0.8021052631578948,0.8174358974358974
0.9081,0.996,0.8251,0.968,0.8233674705428917,0.8422198041349293
0.9089,0.9966,0.8476,0.9716,0.8466277918362857,0.8572996706915478
0.8947,0.9946,0.8686,0.973,0.865541522297977,0.8945868945868946
0.8987,0.9952,0.8662,0.9722,0.8639145432291088,0.8864758144126358
0.9028,0.9955,0.8635,0.9717,0.8613203367301728,0.8837448559670782
0.9069,0.9956,0.8606,0.9708,0.8588598522439078,0.8775510204081632
0.9076,0.996,0.8571,0.9702,0.8552225650066109,0.8755411255411255
0.9086,0.9959,0.8546,0.9701,0.8527404798591239,0.8730853391684902
0.9087,0.9964,0.8525,0.97,0.8509959282491472,0.8674698795180723
0.9088,0.9965,0.8503,0.9706,0.8489216549295775,0.8640350877192983
0.9088,0.9966,0.8487,0.971,0.8476012323943662,0.8596491228070176
0.9089,0.9966,0.8476,0.9716,0.8466277918362857,0.8572996706915478
0.22,0.5311,0.0,0.0,0.0,0.0
0.273,0.5503,0.0,0.0263,0.0,0.0
0.3596,0.6287,0.4286,0.735,0.38987764182424917,0.45034353529044346
0.4901,0.752,0.7292,0.8837,0.7243419710263211,0.7338693861541479
0.6527,0.8878,0.7951,0.9327,0.7940861038762065,0.7970054707745465
0.8006,0.9638,0.8153,0.95,0.8107669248063952,0.8335005015045135
0.8735,0.9871,0.8216,0.9545,0.8176302232398397,0.8490118577075099
0.8973,0.9943,0.827,0.9572,0.8234704112337011,0.857838364167478
0.9073,0.9961,0.8362,0.9626,0.8341232227488151,0.8565264293419633
0.9089,0.9966,0.8476,0.9716,0.8466277918362857,0.8572996706915478
0.8935,0.9949,0.8533,0.9753,0.8506994963626189,0.8751173708920188
0.8976,0.9954,0.8498,0.9726,0.8475935828877005,0.869140625
0.8998,0.9955,0.8477,0.9707,0.8462991775950212,0.8602794411177644
0.9019,0.9959,0.846,0.9692,0.8449939017629449,0.855249745158002
0.9031,0.9963,0.8453,0.9692,0.8444247591628834,0.8534571723426213
0.9053,0.9965,0.8448,0.969,0.8440296034463713,0.8521647307286166
0.9066,0.9968,0.8453,0.9691,0.8444738583719391,0.8533190578158458
0.9072,0.9969,0.8454,0.9698,0.8444664902998237,0.8545258620689655
0.9082,0.9966,0.8459,0.9707,0.845298392424576,0.8518518518518519
0.9089,0.9966,0.8476,0.9716,0.8466277918362857,0.8572996706915478
0.9082,0.9969,0.8483,0.9721,0.8472803347280334,0.8583877995642701
0.9086,0.997,0.848,0.9722,0.8470173893902707,0.8577680525164114
0.9085,0.997,0.848,0.9724,0.8470005503577325,0.8579234972677595
0.9086,0.9969,0.848,0.9721,0.8470173893902707,0.8577680525164114
0.9085,0.9969,0.8478,0.9719,0.846780407264722,0.8579234972677595
0.9085,0.9969,0.8479,0.9717,0.8468904788112273,0.8579234972677595
0.9086,0.9968,0.8478,0.9716,0.8467972705260841,0.8577680525164114
0.909,0.9966,0.8477,0.9716,0.8466446644664466,0.8582417582417582
0.9089,0.9966,0.8477,0.9717,0.8466277918362857,0.858397365532382
0.9089,0.9966,0.8476,0.9716,0.8466277918362857,0.8572996706915478
