0.0,92.0199966430664,97.25
0.05,92.0199966430664,97.23999786376953
0.1,92.04000091552734,97.22999572753906
0.15000000000000002,92.04000091552734,97.22999572753906
0.2,91.98999786376953,97.23999786376953
0.25,91.95999908447266,97.22999572753906
0.30000000000000004,91.95999908447266,97.22000122070312
0.35000000000000003,91.93999481201172,97.18000030517578
0.4,91.90999603271484,97.20999908447266
0.45,91.89999389648438,97.25
0.5,91.87999725341797,97.23999786376953
0.55,91.79999542236328,97.25
0.6000000000000001,91.73999786376953,97.22999572753906
0.65,91.73999786376953,97.25
0.7000000000000001,91.54000091552734,97.23999786376953
0.75,91.22999572753906,97.20999908447266
0.8,90.50999450683594,97.18000030517578
0.8500000000000001,89.06999969482422,97.18999481201172
0.9,86.47000122070312,97.43999481201172
0.9500000000000001,84.0999984741211,97.43000030517578
