0.8605,0.9896,0.9563,0.9881
0.8617,0.9897,0.9574,0.9888
0.8648,0.9899,0.9589,0.9898
0.8676,0.9902,0.9593,0.9899
0.8696,0.9903,0.9607,0.9908
0.8733,0.9905,0.9615,0.9912
0.8756,0.9906,0.9624,0.9915
0.8782,0.9909,0.9624,0.9923
0.8802,0.9914,0.9631,0.9925
0.8826,0.9913,0.9643,0.9925
0.8837,0.9917,0.9649,0.9932
0.886,0.992,0.9663,0.9934
0.8891,0.9921,0.967,0.9938
0.891,0.9922,0.968,0.9939
0.8921,0.9926,0.9687,0.994
0.8937,0.9927,0.9692,0.994
0.8947,0.9929,0.9702,0.9941
0.8957,0.9933,0.9711,0.9942
0.8976,0.9933,0.9716,0.9944
0.8982,0.9936,0.9719,0.9944
0.9001,0.9936,0.9724,0.9948
0.9008,0.9937,0.9728,0.9951
0.9029,0.9938,0.973,0.9953
0.9039,0.9941,0.973,0.9956
0.905,0.9942,0.9735,0.9958
0.9055,0.9943,0.9736,0.9959
0.9056,0.9945,0.9738,0.9961
0.9062,0.9943,0.974,0.9962
0.9069,0.9944,0.9741,0.9962
0.9083,0.9946,0.9741,0.9963
0.9089,0.9947,0.9745,0.9963
0.9092,0.9947,0.9745,0.9963
0.91,0.9949,0.9745,0.9963
0.9106,0.9949,0.9745,0.9962
0.9109,0.9952,0.9748,0.9963
0.9116,0.9952,0.9753,0.9963
