0.6257,0.9193,1.0,1.0
0.7175,0.9552,1.0,1.0
0.7943,0.979,1.0,1.0
0.853,0.99,1.0,1.0
0.8883,0.9939,1.0,1.0
0.9057,0.9956,1.0,1.0
0.9174,0.9967,1.0,1.0
0.9206,0.9969,1.0,1.0
0.9225,0.9967,1.0,1.0
0.9217,0.9969,1.0,1.0
0.6859,0.9565,0.9407,1.0
0.7496,0.9707,0.9574,1.0
0.8064,0.9834,0.971,1.0
0.856,0.9889,0.9821,1.0
0.8842,0.9931,0.9897,1.0
0.9023,0.9958,0.995,1.0
0.9149,0.9966,0.9973,1.0
0.9212,0.9969,0.9986,1.0
0.9229,0.9969,0.9996,1.0
0.9217,0.9969,1.0,1.0
0.854,0.9869,0.7383,1.0
0.8731,0.9898,0.8154,1.0
0.8871,0.9926,0.8785,1.0
0.8989,0.9944,0.9322,1.0
0.9076,0.9952,0.9703,1.0
0.9141,0.9956,0.989,1.0
0.9173,0.9964,0.9961,1.0
0.9214,0.9972,0.9986,1.0
0.921,0.9973,0.9997,1.0
0.9217,0.9969,1.0,1.0
0.1904,0.5501,0.0553,0.9339
0.2291,0.6298,0.0863,0.9407
0.3386,0.7748,0.4187,0.9965
0.5247,0.9158,0.7355,1.0
0.7309,0.9732,0.8512,1.0
0.8471,0.99,0.9328,1.0
0.8935,0.9951,0.9789,1.0
0.9139,0.9965,0.9956,1.0
0.9213,0.997,0.9989,1.0
0.9217,0.9969,1.0,1.0
0.9115,0.996,0.8989,1.0
0.9146,0.9965,0.9199,1.0
0.9176,0.9967,0.9428,1.0
0.9198,0.9967,0.962,1.0
0.9206,0.9969,0.9802,1.0
0.9214,0.9967,0.992,1.0
0.9214,0.9968,0.9972,1.0
0.9225,0.9966,0.9989,1.0
0.923,0.9967,0.9996,1.0
0.9217,0.9969,1.0,1.0
0.1918,0.5078,0.0,0.9256
0.2297,0.5519,0.0014,0.962
0.3111,0.6669,0.0125,0.9967
0.4999,0.8325,0.4784,0.9999
0.7185,0.9478,0.9622,1.0
0.8481,0.9854,0.9833,1.0
0.9021,0.9941,0.9928,1.0
0.9191,0.9961,0.998,1.0
0.9207,0.9964,0.9996,1.0
0.9217,0.9969,1.0,1.0
0.9129,0.9952,0.8496,1.0
0.9152,0.995,0.8871,1.0
0.9167,0.9956,0.9278,1.0
0.9185,0.9961,0.9606,1.0
0.9199,0.9964,0.9813,1.0
0.92,0.9967,0.9922,1.0
0.9202,0.997,0.9972,1.0
0.9203,0.997,0.9986,1.0
0.9211,0.997,0.9996,1.0
0.9217,0.9969,1.0,1.0
0.922,0.9972,1.0,1.0
0.9223,0.9971,1.0,1.0
0.9223,0.9971,1.0,1.0
0.9222,0.997,1.0,1.0
0.9219,0.997,1.0,1.0
0.9219,0.997,1.0,1.0
0.9219,0.997,1.0,1.0
0.9219,0.997,1.0,1.0
0.9219,0.997,1.0,1.0
0.9217,0.9969,1.0,1.0
