0.7231,0.9648,0.6186,0.8276
0.7849,0.9779,0.6721,0.8684
0.8291,0.9862,0.7171,0.8983
0.8612,0.9906,0.7511,0.9222
0.8811,0.993,0.7776,0.9405
0.8933,0.995,0.7997,0.951
0.9001,0.9958,0.8164,0.96
0.9065,0.9963,0.8307,0.967
0.9084,0.996,0.8395,0.9721
0.9093,0.9959,0.8484,0.9756
0.281,0.7514,0.6826,0.8072
0.3658,0.8307,0.7136,0.8355
0.501,0.9081,0.7457,0.8687
0.6561,0.9585,0.7719,0.8988
0.7808,0.9813,0.792,0.9218
0.8491,0.9917,0.8076,0.9412
0.8823,0.9949,0.8224,0.9552
0.9013,0.9962,0.8324,0.9655
0.9075,0.9958,0.8407,0.971
0.9093,0.9959,0.8484,0.9756
0.8684,0.9926,0.8136,0.9454
0.8812,0.9942,0.8189,0.9521
0.8901,0.9949,0.824,0.9572
0.8976,0.9948,0.8291,0.9617
0.9044,0.9954,0.8331,0.9649
0.9061,0.9957,0.8361,0.9674
0.9082,0.9962,0.84,0.9711
0.9087,0.9961,0.8425,0.973
0.909,0.9958,0.8462,0.9743
0.9093,0.9959,0.8484,0.9756
0.1102,0.586,0.0002,0.0311
0.1916,0.6559,0.0057,0.0838
0.3763,0.7753,0.0598,0.4215
0.5595,0.9034,0.3909,0.7658
0.7393,0.9655,0.6403,0.876
0.8459,0.9875,0.729,0.9239
0.8858,0.9937,0.7719,0.9481
0.904,0.9961,0.801,0.9606
0.9101,0.996,0.8271,0.9696
0.9093,0.9959,0.8484,0.9756
0.8908,0.9931,0.8708,0.9823
0.8954,0.9933,0.867,0.9806
0.8996,0.9937,0.8641,0.9798
0.9032,0.994,0.8615,0.9793
0.9059,0.9948,0.8582,0.9783
0.9076,0.9953,0.8552,0.9774
0.9099,0.9952,0.8528,0.9766
0.9098,0.9953,0.8511,0.9766
0.9094,0.9958,0.8492,0.9759
0.9093,0.9959,0.8484,0.9756
0.1658,0.55,0.0006,0.8215
0.2732,0.6002,0.3218,0.9707
0.4057,0.6649,0.7165,0.9889
0.5656,0.7784,0.8081,0.9932
0.7293,0.9018,0.8264,0.9912
0.8336,0.968,0.8235,0.9857
0.8885,0.989,0.8239,0.9803
0.9039,0.995,0.8285,0.976
0.9074,0.9963,0.8378,0.9744
0.9093,0.9959,0.8484,0.9756
0.888,0.9921,0.8762,0.9872
0.8943,0.9928,0.8719,0.9857
0.8988,0.9941,0.867,0.9838
0.9008,0.9948,0.8618,0.9818
0.9031,0.9953,0.8594,0.98
0.9052,0.9956,0.8567,0.9785
0.9075,0.9956,0.8541,0.9774
0.9083,0.9961,0.8515,0.9765
0.9089,0.996,0.85,0.9759
0.9093,0.9959,0.8484,0.9756
0.9096,0.9958,0.8492,0.9783
0.9095,0.9959,0.8492,0.9782
0.9096,0.9959,0.8491,0.9781
0.9095,0.9958,0.8491,0.9775
0.9095,0.9958,0.8491,0.9769
0.9093,0.9958,0.8491,0.9765
0.9092,0.9958,0.849,0.9762
0.9091,0.9958,0.8489,0.976
0.909,0.9958,0.8486,0.9758
0.9093,0.9959,0.8484,0.9756
