0.7762,0.975,0.1022,0.5658,0.11131151765009019,0.07059874888293119
0.8171,0.9828,0.1897,0.8122,0.17843593195447313,0.24002186987424823
0.8509,0.9877,0.4545,0.9306,0.42884005170995415,0.6009389671361502
0.8737,0.9927,0.759,0.9638,0.7455648391896532,0.8519398258115598
0.891,0.9949,0.9018,0.9784,0.9003367003367003,0.9137614678899083
0.9037,0.996,0.9446,0.9845,0.9448932167754786,0.9418483904465212
0.9109,0.997,0.9591,0.989,0.9589417060050499,0.9607182940516273
0.9158,0.9969,0.9662,0.9922,0.966040620222756,0.9679334916864608
0.9188,0.9973,0.9716,0.9937,0.9714845450587724,0.9729064039408867
0.919,0.9971,0.9739,0.9956,0.973993471164309,0.9728395061728395
0.3984,0.8802,0.3907,0.8523,0.35843373493975905,0.41206781914893614
0.5611,0.938,0.6857,0.9241,0.6522901443592942,0.7284119389382547
0.71,0.9717,0.8487,0.956,0.8354929577464789,0.8810344827586207
0.8028,0.9862,0.9128,0.9734,0.9094419531639263,0.9264705882352942
0.8597,0.992,0.9409,0.981,0.940793299988368,0.9415538132573058
0.8908,0.9954,0.956,0.9856,0.9561068702290076,0.9551282051282052
0.9047,0.9958,0.9635,0.9894,0.9637448878081132,0.9611752360965372
0.914,0.9962,0.9686,0.9923,0.9688183807439825,0.9662790697674418
0.918,0.997,0.972,0.9943,0.9720043572984749,0.9719512195121951
0.919,0.9971,0.9739,0.9956,0.973993471164309,0.9728395061728395
0.8751,0.9921,0.2603,0.9417,0.24122957376299853,0.3939151321056846
0.8867,0.9931,0.5455,0.9793,0.5231758204578775,0.7202118270079435
0.8975,0.9946,0.8094,0.9856,0.8002228412256267,0.8897560975609756
0.9034,0.9953,0.9232,0.9889,0.9210759353553243,0.943064182194617
0.9087,0.9964,0.9529,0.9907,0.9527896995708155,0.9539978094194962
0.9124,0.9966,0.9617,0.9924,0.9616396317404647,0.9623287671232876
0.9163,0.997,0.9677,0.9931,0.9676961693768417,0.967741935483871
0.917,0.9972,0.9706,0.9941,0.9703380588876772,0.9734939759036144
0.9184,0.9973,0.9723,0.9947,0.9723432055749129,0.9718137254901961
0.919,0.9971,0.9739,0.9956,0.973993471164309,0.9728395061728395
0.1626,0.5499,0.0001,0.0032,0.0006150061500615006,0.0
0.221,0.6135,0.005,0.0502,0.011764705882352941,0.0030808729139922978
0.3397,0.7596,0.1947,0.7276,0.14100677068001177,0.2223231864304104
0.5509,0.9227,0.7086,0.9705,0.6269740424759485,0.8087285682476063
0.7457,0.9751,0.9246,0.9805,0.915649725090519,0.9508454581203303
0.8431,0.9897,0.9604,0.9846,0.9595540268058356,0.9649458253664754
0.8892,0.994,0.9668,0.9879,0.9665991902834008,0.9684115523465704
0.9065,0.9959,0.9697,0.9916,0.9697738554881412,0.9689839572192513
0.9154,0.996,0.9721,0.9938,0.9719248415993008,0.9739952718676123
0.919,0.9971,0.9739,0.9956,0.973993471164309,0.9728395061728395
0.9101,0.9964,0.9758,0.9971,0.9751675640039557,0.982202447163515
0.9145,0.9968,0.9753,0.9965,0.9747402952433023,0.9812865497076023
0.9158,0.9972,0.975,0.9965,0.9744485695566718,0.9809976247030879
0.9165,0.9971,0.9748,0.9962,0.9744680851063829,0.9784431137724551
0.9168,0.997,0.9746,0.996,0.9743673647469459,0.9771634615384616
0.9172,0.9972,0.9745,0.9959,0.9743785433929351,0.9758454106280193
0.9183,0.9974,0.9742,0.9958,0.974082543830992,0.9755201958384333
0.9194,0.9974,0.974,0.9958,0.9738960191429193,0.9751861042183623
0.9199,0.9973,0.9739,0.9958,0.9738015001630612,0.9750312109862672
0.919,0.9971,0.9739,0.9956,0.973993471164309,0.9728395061728395
0.1087,0.5584,0.0005,0.2796,0.004599816007359705,0.0
0.131,0.61,0.0408,0.9136,0.03282442748091603,0.04200230149597238
0.2428,0.7331,0.8865,0.978,0.8056013179571664,0.9124405705229794
0.5383,0.896,0.9618,0.9871,0.9600594464053501,0.9638293264024258
0.7865,0.9732,0.9704,0.9914,0.9697393515575333,0.9728337236533958
0.8758,0.993,0.9711,0.9931,0.9700844941767527,0.9782608695652174
0.9047,0.9952,0.9714,0.9933,0.9711506576765778,0.9737670514165793
0.9151,0.9965,0.9724,0.9935,0.9722434706589443,0.9740871613663133
0.9188,0.9968,0.9732,0.9941,0.9731171092729647,0.9741379310344828
0.919,0.9971,0.9739,0.9956,0.973993471164309,0.9728395061728395
0.9036,0.995,0.9776,0.9986,0.9770916334661355,0.9823651452282157
0.907,0.9955,0.9766,0.9982,0.9760749724366042,0.9817204301075269
0.9094,0.9962,0.9762,0.9978,0.9756982625907191,0.9812362030905077
0.9118,0.9967,0.9755,0.9972,0.9753235358631279,0.9773242630385488
0.9137,0.9968,0.9751,0.9969,0.9750465141731421,0.9756662804171495
0.9147,0.9971,0.9751,0.9968,0.9748551437629824,0.977725674091442
0.9175,0.9973,0.9746,0.9967,0.9743869209809264,0.9769696969696969
0.9172,0.9974,0.9744,0.9965,0.9744875708678588,0.9734299516908212
0.9183,0.9971,0.9739,0.9958,0.974082543830992,0.9718482252141983
0.919,0.9971,0.9739,0.9956,0.973993471164309,0.9728395061728395
0.9188,0.9973,0.9739,0.9948,0.9739878101872007,0.9729064039408867
0.9188,0.9973,0.9739,0.9952,0.9739878101872007,0.9729064039408867
0.9189,0.9973,0.9739,0.9952,0.973990640983785,0.9728729963008631
0.9189,0.9973,0.9739,0.9952,0.973990640983785,0.9728729963008631
0.9191,0.9973,0.9739,0.9952,0.973996300728974,0.9728059332509271
0.9191,0.9971,0.9739,0.9953,0.973996300728974,0.9728059332509271
0.919,0.9971,0.9739,0.9954,0.973993471164309,0.9728395061728395
0.9191,0.997,0.9739,0.9954,0.973996300728974,0.9728059332509271
0.919,0.9971,0.9739,0.9954,0.973993471164309,0.9728395061728395
