0.0,90.88999938964844,97.30999755859375
0.05,90.43999481201172,97.0199966430664
0.1,90.40999603271484,95.98999786376953
0.15000000000000002,89.22000122070312,96.02999877929688
0.2,89.19999694824219,95.18999481201172
0.25,88.45999908447266,92.90999603271484
0.30000000000000004,87.04000091552734,93.87999725341797
0.35000000000000003,85.72000122070312,89.29999542236328
0.4,84.23999786376953,70.41999816894531
0.45,81.22000122070312,79.45999908447266
0.5,72.47000122070312,70.9000015258789
0.55,64.0999984741211,43.0099983215332
0.6000000000000001,55.16999816894531,33.72999954223633
0.65,49.07999801635742,13.989999771118164
0.7000000000000001,42.79999923706055,20.010000228881836
0.75,31.239999771118164,1.6999999284744263
0.8,20.809999465942383,0.009999999776482582
0.8500000000000001,12.989999771118164,0.0
0.9,11.65999984741211,0.0
0.9500000000000001,10.859999656677246,0.0
