0.8695,0.9888,0.1046,0.5336
0.8715,0.9889,0.1045,0.5382
0.8731,0.9891,0.1047,0.5436
0.8745,0.9895,0.1061,0.5806
0.8753,0.9899,0.1095,0.6502
0.8764,0.99,0.1225,0.7647
0.8773,0.9898,0.1599,0.8795
0.8779,0.99,0.2429,0.9511
0.8797,0.9903,0.3981,0.9769
0.8802,0.9894,0.633,0.984
0.8816,0.9894,0.8279,0.9863
0.883,0.9901,0.9117,0.988
0.8844,0.9906,0.9502,0.9893
0.8866,0.9907,0.9604,0.9901
0.887,0.9916,0.9649,0.9908
0.8874,0.9913,0.9676,0.9917
0.8914,0.9921,0.9694,0.992
0.8931,0.9918,0.9708,0.992
0.8957,0.9923,0.9714,0.9922
0.8974,0.9931,0.9723,0.9925
0.8992,0.9929,0.9729,0.9929
0.9006,0.9933,0.974,0.9933
0.9024,0.9933,0.9744,0.9936
0.9026,0.9935,0.9746,0.9943
0.9042,0.9934,0.9747,0.9943
0.9047,0.9935,0.9749,0.9944
0.9049,0.9938,0.9752,0.9945
0.9056,0.9941,0.9752,0.9944
0.9071,0.9944,0.9756,0.9943
0.908,0.9946,0.9756,0.9946
0.9095,0.9947,0.9758,0.9946
0.9094,0.9947,0.9759,0.9947
0.9106,0.995,0.976,0.9948
0.9123,0.995,0.976,0.995
0.9131,0.9948,0.976,0.9952
0.9138,0.9951,0.976,0.9954
