0.8508,0.9838,0.1857,0.9145
0.8551,0.9848,0.1878,0.9173
0.8591,0.9856,0.2212,0.9523
0.8629,0.9861,0.2624,0.9731
0.8674,0.9869,0.2931,0.9845
0.8717,0.9878,0.3301,0.9912
0.8747,0.9885,0.3873,0.997
0.8787,0.9896,0.4275,0.9987
0.8832,0.9904,0.503,0.9999
0.8878,0.9913,0.5416,0.9999
0.8908,0.9916,0.6143,1.0
0.895,0.9922,0.69,1.0
0.897,0.9922,0.7321,1.0
0.8998,0.9926,0.7724,1.0
0.9022,0.9928,0.819,1.0
0.9045,0.993,0.8678,1.0
0.9061,0.9934,0.9053,1.0
0.9072,0.9934,0.9263,1.0
0.9088,0.9938,0.9406,1.0
0.9104,0.9942,0.954,1.0
0.9124,0.9944,0.9629,1.0
0.914,0.9945,0.9717,1.0
0.9144,0.9945,0.9779,1.0
0.9154,0.9946,0.9807,1.0
0.9161,0.9945,0.9858,1.0
0.9167,0.9946,0.9903,1.0
0.9181,0.9948,0.9924,1.0
0.9191,0.9948,0.9945,1.0
0.9194,0.9949,0.9963,1.0
0.9204,0.9948,0.9968,1.0
0.921,0.9949,0.9975,1.0
0.9218,0.9949,0.9978,1.0
0.9217,0.9951,0.9985,1.0
0.9221,0.9954,0.999,1.0
0.9225,0.9954,0.9991,1.0
0.9228,0.9954,0.9993,1.0
