0.7762,0.975,0.1022,0.5658
0.8171,0.9828,0.1897,0.8122
0.8509,0.9877,0.4545,0.9306
0.8737,0.9927,0.759,0.9638
0.891,0.9949,0.9018,0.9784
0.9037,0.996,0.9446,0.9845
0.9109,0.997,0.9591,0.989
0.9158,0.9969,0.9662,0.9922
0.9188,0.9973,0.9716,0.9937
0.919,0.9971,0.9739,0.9956
0.3984,0.8802,0.3907,0.8523
0.5611,0.938,0.6857,0.9241
0.71,0.9717,0.8487,0.956
0.8028,0.9862,0.9128,0.9734
0.8597,0.992,0.9409,0.981
0.8908,0.9954,0.956,0.9856
0.9047,0.9958,0.9635,0.9894
0.914,0.9962,0.9686,0.9923
0.918,0.997,0.972,0.9943
0.919,0.9971,0.9739,0.9956
0.8751,0.9921,0.2603,0.9417
0.8867,0.9931,0.5455,0.9793
0.8975,0.9946,0.8094,0.9856
0.9034,0.9953,0.9232,0.9889
0.9087,0.9964,0.9529,0.9907
0.9124,0.9966,0.9617,0.9924
0.9163,0.997,0.9677,0.9931
0.917,0.9972,0.9706,0.9941
0.9184,0.9973,0.9723,0.9947
0.919,0.9971,0.9739,0.9956
0.1626,0.5499,0.0001,0.0032
0.221,0.6135,0.005,0.0502
0.3397,0.7596,0.1947,0.7276
0.5509,0.9227,0.7086,0.9705
0.7457,0.9751,0.9246,0.9805
0.8431,0.9897,0.9604,0.9846
0.8892,0.994,0.9668,0.9879
0.9065,0.9959,0.9697,0.9916
0.9154,0.996,0.9721,0.9938
0.919,0.9971,0.9739,0.9956
0.9101,0.9964,0.9758,0.9971
0.9145,0.9968,0.9753,0.9965
0.9158,0.9972,0.975,0.9965
0.9165,0.9971,0.9748,0.9962
0.9168,0.997,0.9746,0.996
0.9172,0.9972,0.9745,0.9959
0.9183,0.9974,0.9742,0.9958
0.9194,0.9974,0.974,0.9958
0.9199,0.9973,0.9739,0.9958
0.919,0.9971,0.9739,0.9956
0.1087,0.5584,0.0005,0.2796
0.131,0.61,0.0408,0.9136
0.2428,0.7331,0.8865,0.978
0.5383,0.896,0.9618,0.9871
0.7865,0.9732,0.9704,0.9914
0.8758,0.993,0.9711,0.9931
0.9047,0.9952,0.9714,0.9933
0.9151,0.9965,0.9724,0.9935
0.9188,0.9968,0.9732,0.9941
0.919,0.9971,0.9739,0.9956
0.9036,0.995,0.9776,0.9986
0.907,0.9955,0.9766,0.9982
0.9094,0.9962,0.9762,0.9978
0.9118,0.9967,0.9755,0.9972
0.9137,0.9968,0.9751,0.9969
0.9147,0.9971,0.9751,0.9968
0.9175,0.9973,0.9746,0.9967
0.9172,0.9974,0.9744,0.9965
0.9183,0.9971,0.9739,0.9958
0.919,0.9971,0.9739,0.9956
0.9188,0.9973,0.9739,0.9948
0.9188,0.9973,0.9739,0.9952
0.9189,0.9973,0.9739,0.9952
0.9189,0.9973,0.9739,0.9952
0.9191,0.9973,0.9739,0.9952
0.9191,0.9971,0.9739,0.9953
0.919,0.9971,0.9739,0.9954
0.9191,0.997,0.9739,0.9954
0.919,0.9971,0.9739,0.9954
0.919,0.9971,0.9739,0.9956
